Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
UKR,2012-01-01,2012-12-31,230,'804,Ukraine,449,'01270,Mushrooms and truffles,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,76.960000,I
UKR,2013-01-01,2013-12-31,230,'804,Ukraine,449,'01270,Mushrooms and truffles,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,66.800000,I
UKR,2014-01-01,2014-12-31,230,'804,Ukraine,449,'01270,Mushrooms and truffles,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,77.950000,I
UKR,2015-01-01,2015-12-31,230,'804,Ukraine,449,'01270,Mushrooms and truffles,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,106.040000,I
UKR,2016-01-01,2016-12-31,230,'804,Ukraine,449,'01270,Mushrooms and truffles,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,116.010000,I
UKR,2017-01-01,2017-12-31,230,'804,Ukraine,449,'01270,Mushrooms and truffles,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,135.620000,I
UKR,2018-01-01,2018-12-31,230,'804,Ukraine,449,'01270,Mushrooms and truffles,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,158.900000,I
UKR,2019-01-01,2019-12-31,230,'804,Ukraine,449,'01270,Mushrooms and truffles,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,164.730000,I
UKR,2020-01-01,2020-12-31,230,'804,Ukraine,449,'01270,Mushrooms and truffles,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,165.980000,I
UKR,2021-01-01,2021-12-31,230,'804,Ukraine,449,'01270,Mushrooms and truffles,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,167.220000,I
UKR,2008-01-01,2008-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,3261.000000,A
UKR,2009-01-01,2009-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,2912.000000,A
UKR,2010-01-01,2010-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,2157.000000,A
UKR,2011-01-01,2011-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,2955.000000,A
UKR,2012-01-01,2012-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,4197.000000,A
UKR,2013-01-01,2013-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,5275.000000,A
UKR,2014-01-01,2014-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,6007.000000,A
UKR,2015-01-01,2015-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,7294.000000,A
UKR,2016-01-01,2016-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,9565.000000,A
UKR,2017-01-01,2017-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,14745.000000,A
UKR,2018-01-01,2018-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,16093.000000,A
UKR,2019-01-01,2019-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,11568.000000,A
UKR,2020-01-01,2020-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,13786.000000,A
UKR,2008-01-01,2008-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,3261.000000,A
UKR,2009-01-01,2009-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,2912.000000,A
UKR,2010-01-01,2010-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,2157.000000,A
UKR,2011-01-01,2011-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,2955.000000,A
UKR,2012-01-01,2012-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,4197.000000,A
UKR,2013-01-01,2013-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,5275.000000,A
UKR,2014-01-01,2014-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,6007.000000,A
UKR,2015-01-01,2015-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,7294.000000,A
UKR,2016-01-01,2016-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,9565.000000,A
UKR,2017-01-01,2017-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,14745.000000,A
UKR,2018-01-01,2018-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,16093.000000,A
UKR,2019-01-01,2019-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,11568.000000,A
UKR,2020-01-01,2020-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,13786.000000,A
UKR,2008-01-01,2008-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,619.100000,A
UKR,2009-01-01,2009-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,373.800000,A
UKR,2010-01-01,2010-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,271.800000,A
UKR,2011-01-01,2011-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,370.900000,A
UKR,2012-01-01,2012-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,525.200000,A
UKR,2013-01-01,2013-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,660.000000,A
UKR,2014-01-01,2014-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,505.400000,A
UKR,2015-01-01,2015-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,333.900000,A
UKR,2016-01-01,2016-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,374.300000,A
UKR,2017-01-01,2017-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,554.400000,A
UKR,2018-01-01,2018-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,591.600000,A
UKR,2019-01-01,2019-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,447.600000,A
UKR,2020-01-01,2020-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,511.400000,A
UKR,1994-01-01,1994-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,29.760000,I
UKR,1995-01-01,1995-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,27.000000,I
UKR,1996-01-01,1996-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,24.570000,I
UKR,1997-01-01,1997-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,28.580000,I
UKR,1998-01-01,1998-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,25.910000,I
UKR,1999-01-01,1999-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,20.010000,I
UKR,2000-01-01,2000-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,21.570000,I
UKR,2001-01-01,2001-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,23.760000,I
UKR,2002-01-01,2002-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,20.820000,I
UKR,2003-01-01,2003-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,25.120000,I
UKR,2004-01-01,2004-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,26.480000,I
UKR,2005-01-01,2005-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,28.740000,I
UKR,2006-01-01,2006-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,29.420000,I
UKR,2007-01-01,2007-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,40.510000,I
UKR,2008-01-01,2008-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,42.780000,I
UKR,2009-01-01,2009-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,38.210000,I
UKR,2010-01-01,2010-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,28.300000,I
UKR,2011-01-01,2011-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,38.770000,I
UKR,2012-01-01,2012-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,55.060000,I
UKR,2013-01-01,2013-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,69.210000,I
UKR,2014-01-01,2014-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,78.810000,I
UKR,2015-01-01,2015-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,95.700000,I
UKR,2016-01-01,2016-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,125.490000,I
UKR,2017-01-01,2017-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,193.450000,I
UKR,2018-01-01,2018-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,211.140000,I
UKR,2019-01-01,2019-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,151.770000,I
UKR,2020-01-01,2020-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,180.870000,I
UKR,2021-01-01,2021-12-31,230,'804,Ukraine,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,190.700000,I
UKR,1994-01-01,1994-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,41676800.000000,A
UKR,1995-01-01,1995-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,203561400.000000,A
UKR,1996-01-01,1996-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,2854.000000,A
UKR,1997-01-01,1997-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,3121.000000,A
UKR,1998-01-01,1998-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,3611.000000,A
UKR,1999-01-01,1999-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,4559.000000,A
UKR,2000-01-01,2000-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,5889.000000,A
UKR,2001-01-01,2001-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,6572.000000,A
UKR,2002-01-01,2002-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,6200.000000,A
UKR,2003-01-01,2003-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,8906.000000,A
UKR,2004-01-01,2004-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,9465.000000,A
UKR,2005-01-01,2005-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,10112.000000,A
UKR,2006-01-01,2006-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,9661.000000,A
UKR,2007-01-01,2007-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,9641.000000,A
UKR,2008-01-01,2008-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,11446.000000,A
UKR,2009-01-01,2009-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,14349.000000,A
UKR,2010-01-01,2010-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,21033.000000,A
UKR,2011-01-01,2011-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,22915.000000,A
UKR,2012-01-01,2012-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,23471.000000,A
UKR,2013-01-01,2013-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,18720.000000,A
UKR,2014-01-01,2014-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,17137.000000,A
UKR,2015-01-01,2015-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,30540.000000,A
UKR,2016-01-01,2016-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,35106.000000,A
UKR,2017-01-01,2017-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,39418.000000,A
UKR,2018-01-01,2018-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,45785.000000,A
UKR,2019-01-01,2019-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,39596.000000,A
UKR,2020-01-01,2020-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,33185.000000,A
UKR,1994-01-01,1994-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,416.800000,A
UKR,1995-01-01,1995-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,2035.600000,A
UKR,1996-01-01,1996-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,2854.000000,A
UKR,1997-01-01,1997-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,3121.000000,A
UKR,1998-01-01,1998-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,3611.000000,A
UKR,1999-01-01,1999-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,4559.000000,A
UKR,2000-01-01,2000-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,5889.000000,A
UKR,2001-01-01,2001-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,6572.000000,A
UKR,2002-01-01,2002-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,6200.000000,A
UKR,2003-01-01,2003-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,8906.000000,A
UKR,2004-01-01,2004-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,9465.000000,A
UKR,2005-01-01,2005-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,10112.000000,A
UKR,2006-01-01,2006-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,9661.000000,A
UKR,2007-01-01,2007-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,9641.000000,A
UKR,2008-01-01,2008-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,11446.000000,A
UKR,2009-01-01,2009-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,14349.000000,A
UKR,2010-01-01,2010-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,21033.000000,A
UKR,2011-01-01,2011-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,22915.000000,A
UKR,2012-01-01,2012-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,23471.000000,A
UKR,2013-01-01,2013-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,18720.000000,A
UKR,2014-01-01,2014-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,17137.000000,A
UKR,2015-01-01,2015-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,30540.000000,A
UKR,2016-01-01,2016-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,35106.000000,A
UKR,2017-01-01,2017-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,39418.000000,A
UKR,2018-01-01,2018-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,45785.000000,A
UKR,2019-01-01,2019-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,39596.000000,A
UKR,2020-01-01,2020-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,33185.000000,A
UKR,1994-01-01,1994-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,1877.300000,A
UKR,1995-01-01,1995-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,1816.400000,A
UKR,1996-01-01,1996-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,1560.000000,A
UKR,1997-01-01,1997-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,1676.400000,A
UKR,1998-01-01,1998-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,1474.200000,A
UKR,1999-01-01,1999-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,1103.800000,A
UKR,2000-01-01,2000-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,1082.500000,A
UKR,2001-01-01,2001-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,1223.300000,A
UKR,2002-01-01,2002-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,1164.000000,A
UKR,2003-01-01,2003-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,1670.100000,A
UKR,2004-01-01,2004-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,1779.400000,A
UKR,2005-01-01,2005-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,1973.200000,A
UKR,2006-01-01,2006-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,1913.100000,A
UKR,2007-01-01,2007-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,1909.100000,A
UKR,2008-01-01,2008-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,2173.100000,A
UKR,2009-01-01,2009-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,1841.700000,A
UKR,2010-01-01,2010-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,2650.500000,A
UKR,2011-01-01,2011-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,2876.000000,A
UKR,2012-01-01,2012-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,2937.200000,A
UKR,2013-01-01,2013-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,2342.000000,A
UKR,2014-01-01,2014-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,1441.700000,A
UKR,2015-01-01,2015-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,1398.100000,A
UKR,2016-01-01,2016-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,1373.900000,A
UKR,2017-01-01,2017-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,1482.100000,A
UKR,2018-01-01,2018-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,1683.200000,A
UKR,2019-01-01,2019-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,1532.000000,A
UKR,2020-01-01,2020-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,1231.000000,A
UKR,1994-01-01,1994-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,1.510000,I
UKR,1995-01-01,1995-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,7.380000,I
UKR,1996-01-01,1996-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,10.340000,I
UKR,1997-01-01,1997-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,11.310000,I
UKR,1998-01-01,1998-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,13.090000,I
UKR,1999-01-01,1999-12-31,230,'804,Ukraine,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,16.520000,I
