Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,,
UKR,2011-08-01,2011-08-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2011,2011,,63.584347,X,base year is 2015
UKR,2012-08-01,2012-08-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2012,2012,,62.151987,X,base year is 2015
UKR,2013-08-01,2013-08-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2013,2013,,60.532796,X,base year is 2015
UKR,2014-08-01,2014-08-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2014,2014,,68.940129,X,base year is 2015
UKR,2015-08-01,2015-08-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2015,2015,,101.759866,X,base year is 2015
UKR,2016-08-01,2016-08-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2016,2016,,106.991095,X,base year is 2015
UKR,2017-08-01,2017-08-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2017,2017,,124.989015,X,base year is 2015
UKR,2018-08-01,2018-08-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2018,2018,,133.894560,X,base year is 2015
UKR,2019-08-01,2019-08-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2019,2019,,147.533122,X,base year is 2015
UKR,2020-08-01,2020-08-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2020,2020,,150.896055,X,base year is 2015
UKR,2021-08-01,2021-08-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2021,2021,,168.582593,A,base year is 2015
UKR,2000-09-01,2000-09-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2000,2000,,22.533089,I,base year is 2015
UKR,2001-09-01,2001-09-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2001,2001,,24.023926,I,base year is 2015
UKR,2002-09-01,2002-09-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2002,2002,,23.795041,I,base year is 2015
UKR,2003-09-01,2003-09-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2003,2003,,25.165876,I,base year is 2015
UKR,2004-09-01,2004-09-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2004,2004,,27.664457,I,base year is 2015
UKR,2005-09-01,2005-09-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2005,2005,,30.889164,X,base year is 2015
UKR,2006-09-01,2006-09-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2006,2006,,32.072418,X,base year is 2015
UKR,2007-09-01,2007-09-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2007,2007,,37.116818,X,base year is 2015
UKR,2008-09-01,2008-09-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2008,2008,,49.572126,X,base year is 2015
UKR,2009-09-01,2009-09-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2009,2009,,54.118313,X,base year is 2015
UKR,2010-09-01,2010-09-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2010,2010,,61.280115,X,base year is 2015
UKR,2011-09-01,2011-09-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2011,2011,,63.397517,X,base year is 2015
UKR,2012-09-01,2012-09-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2012,2012,,62.089710,X,base year is 2015
UKR,2013-09-01,2013-09-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2013,2013,,60.470520,X,base year is 2015
UKR,2014-09-01,2014-09-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2014,2014,,70.932979,X,base year is 2015
UKR,2015-09-01,2015-09-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2015,2015,,102.943120,X,base year is 2015
UKR,2016-09-01,2016-09-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2016,2016,,107.302478,X,base year is 2015
UKR,2017-09-01,2017-09-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2017,2017,,127.480077,X,base year is 2015
UKR,2018-09-01,2018-09-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2018,2018,,136.011962,X,base year is 2015
UKR,2019-09-01,2019-09-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2019,2019,,147.969058,X,base year is 2015
UKR,2020-09-01,2020-09-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2020,2020,,149.961907,X,base year is 2015
UKR,2021-09-01,2021-09-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2021,2021,,170.450889,A,base year is 2015
UKR,2000-10-01,2000-10-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2000,2000,,22.820364,I,base year is 2015
UKR,2001-10-01,2001-10-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2001,2001,,24.081122,I,base year is 2015
UKR,2002-10-01,2002-10-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2002,2002,,23.966721,I,base year is 2015
UKR,2003-10-01,2003-10-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2003,2003,,25.507677,I,base year is 2015
UKR,2004-10-01,2004-10-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2004,2004,,28.229845,I,base year is 2015
UKR,2005-10-01,2005-10-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2005,2005,,31.138270,X,base year is 2015
UKR,2006-10-01,2006-10-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2006,2006,,32.508354,X,base year is 2015
UKR,2007-10-01,2007-10-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2007,2007,,38.736008,X,base year is 2015
UKR,2008-10-01,2008-10-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2008,2008,,50.132614,X,base year is 2015
UKR,2009-10-01,2009-10-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2009,2009,,54.491972,X,base year is 2015
UKR,2010-10-01,2010-10-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2010,2010,,61.591498,X,base year is 2015
UKR,2011-10-01,2011-10-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2011,2011,,63.210688,X,base year is 2015
UKR,2012-10-01,2012-10-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2012,2012,,61.965157,X,base year is 2015
UKR,2013-10-01,2013-10-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2013,2013,,60.844179,X,base year is 2015
UKR,2014-10-01,2014-10-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2014,2014,,72.801275,X,base year is 2015
UKR,2015-10-01,2015-10-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2015,2015,,104.126374,X,base year is 2015
UKR,2016-10-01,2016-10-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2016,2016,,109.233050,X,base year is 2015
UKR,2017-10-01,2017-10-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2017,2017,,128.850160,X,base year is 2015
UKR,2018-10-01,2018-10-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2018,2018,,137.942535,X,base year is 2015
UKR,2019-10-01,2019-10-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2019,2019,,149.276865,X,base year is 2015
UKR,2020-10-01,2020-10-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2020,2020,,151.643374,X,base year is 2015
UKR,2021-10-01,2021-10-31,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2021,2021,,172.319185,A,base year is 2015
UKR,2000-11-01,2000-11-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2000,2000,,22.877785,I,base year is 2015
UKR,2001-11-01,2001-11-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2001,2001,,24.195481,I,base year is 2015
UKR,2002-11-01,2002-11-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2002,2002,,24.138306,I,base year is 2015
UKR,2003-11-01,2003-11-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2003,2003,,25.906000,I,base year is 2015
UKR,2004-11-01,2004-11-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2004,2004,,28.625098,I,base year is 2015
UKR,2005-11-01,2005-11-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2005,2005,,31.574206,X,base year is 2015
UKR,2006-11-01,2006-11-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2006,2006,,32.695183,X,base year is 2015
UKR,2007-11-01,2007-11-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2007,2007,,39.607879,X,base year is 2015
UKR,2008-11-01,2008-11-30,230,'804,Ukraine,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2008,2008,,50.194891,X,base year is 2015
